row_net,15.333,TanhLayer,TanhLayer,0.1,0.054,7,81.7
col_net,20.667,TanhLayer,TanhLayer,0.1,0.054,7,83.0
class_net,23.881,TanhLayer,TanhLayer,0.1,0.054,8,89.8
row_net,18.667,TanhLayer,TanhLayer,0.1,0.054,8,91.9
col_net,12.667,TanhLayer,TanhLayer,0.1,0.054,8,93.2
class_net,27.363,TanhLayer,TanhLayer,0.1,0.054,9,100.4
row_net,15.333,TanhLayer,TanhLayer,0.1,0.054,9,102.1
col_net,15.333,TanhLayer,TanhLayer,0.1,0.054,9,103.3
class_net,22.886,TanhLayer,TanhLayer,0.1,0.054,10,112.0
row_net,14.000,TanhLayer,TanhLayer,0.1,0.054,10,113.7
col_net,18.000,TanhLayer,TanhLayer,0.1,0.054,10,115.0
class_net,23.881,TanhLayer,TanhLayer,0.1,0.063,5,60.2
row_net,16.000,TanhLayer,TanhLayer,0.1,0.063,5,61.9
col_net,22.000,TanhLayer,TanhLayer,0.1,0.063,5,63.1
class_net,27.861,TanhLayer,TanhLayer,0.1,0.063,6,69.1
row_net,18.000,TanhLayer,TanhLayer,0.1,0.063,6,70.7
col_net,12.000,TanhLayer,TanhLayer,0.1,0.063,6,71.9
class_net,23.383,TanhLayer,TanhLayer,0.1,0.063,7,78.6
row_net,16.000,TanhLayer,TanhLayer,0.1,0.063,7,80.3
col_net,14.667,TanhLayer,TanhLayer,0.1,0.063,7,81.6
class_net,27.861,TanhLayer,TanhLayer,0.1,0.063,8,88.5
row_net,14.667,TanhLayer,TanhLayer,0.1,0.063,8,90.2
col_net,10.667,TanhLayer,TanhLayer,0.1,0.063,8,91.4
class_net,23.881,TanhLayer,TanhLayer,0.1,0.063,9,99.6
row_net,15.333,TanhLayer,TanhLayer,0.1,0.063,9,101.3
col_net,11.333,TanhLayer,TanhLayer,0.1,0.063,9,102.6
class_net,24.876,TanhLayer,TanhLayer,0.1,0.063,10,112.1
row_net,14.667,TanhLayer,TanhLayer,0.1,0.063,10,113.8
col_net,26.667,TanhLayer,TanhLayer,0.1,0.063,10,115.1
class_net,25.871,TanhLayer,TanhLayer,0.1,0.072,5,59.7
row_net,15.333,TanhLayer,TanhLayer,0.1,0.072,5,61.3
col_net,22.667,TanhLayer,TanhLayer,0.1,0.072,5,62.5
class_net,24.378,TanhLayer,TanhLayer,0.1,0.072,6,68.8
row_net,16.667,TanhLayer,TanhLayer,0.1,0.072,6,70.5
col_net,23.333,TanhLayer,TanhLayer,0.1,0.072,6,71.7
class_net,24.876,TanhLayer,TanhLayer,0.1,0.072,7,79.8
row_net,17.333,TanhLayer,TanhLayer,0.1,0.072,7,81.5
col_net,12.667,TanhLayer,TanhLayer,0.1,0.072,7,82.7
class_net,25.373,TanhLayer,TanhLayer,0.1,0.072,8,90.6
row_net,12.000,TanhLayer,TanhLayer,0.1,0.072,8,92.3
col_net,23.333,TanhLayer,TanhLayer,0.1,0.072,8,93.6
class_net,26.368,TanhLayer,TanhLayer,0.1,0.072,9,102.9
row_net,16.000,TanhLayer,TanhLayer,0.1,0.072,9,104.6
col_net,15.333,TanhLayer,TanhLayer,0.1,0.072,9,105.8
class_net,22.886,TanhLayer,TanhLayer,0.1,0.072,10,111.8
row_net,14.667,TanhLayer,TanhLayer,0.1,0.072,10,113.5
col_net,20.667,TanhLayer,TanhLayer,0.1,0.072,10,114.8
class_net,23.383,TanhLayer,TanhLayer,0.1,0.081,5,60.2
row_net,12.000,TanhLayer,TanhLayer,0.1,0.081,5,61.8
col_net,16.667,TanhLayer,TanhLayer,0.1,0.081,5,63.1
class_net,25.373,TanhLayer,TanhLayer,0.1,0.081,6,69.3
row_net,14.000,TanhLayer,TanhLayer,0.1,0.081,6,71.0
col_net,21.333,TanhLayer,TanhLayer,0.1,0.081,6,72.3
class_net,25.373,TanhLayer,TanhLayer,0.1,0.081,7,79.1
row_net,15.333,TanhLayer,TanhLayer,0.1,0.081,7,80.7
col_net,10.667,TanhLayer,TanhLayer,0.1,0.081,7,82.0
class_net,24.876,TanhLayer,TanhLayer,0.1,0.081,8,91.6
row_net,15.333,TanhLayer,TanhLayer,0.1,0.081,8,93.3
col_net,14.667,TanhLayer,TanhLayer,0.1,0.081,8,94.6
class_net,24.876,TanhLayer,TanhLayer,0.1,0.081,9,101.8
row_net,14.667,TanhLayer,TanhLayer,0.1,0.081,9,103.5
col_net,14.000,TanhLayer,TanhLayer,0.1,0.081,9,104.8
class_net,22.886,TanhLayer,TanhLayer,0.1,0.081,10,111.3
row_net,12.667,TanhLayer,TanhLayer,0.1,0.081,10,113.1
col_net,14.000,TanhLayer,TanhLayer,0.1,0.081,10,114.3
class_net,25.373,TanhLayer,TanhLayer,0.1,0.090,5,59.3
row_net,13.333,TanhLayer,TanhLayer,0.1,0.090,5,60.9
col_net,19.333,TanhLayer,TanhLayer,0.1,0.090,5,62.1
class_net,22.886,TanhLayer,TanhLayer,0.1,0.090,6,69.6
row_net,16.667,TanhLayer,TanhLayer,0.1,0.090,6,71.3
col_net,12.667,TanhLayer,TanhLayer,0.1,0.090,6,72.6
class_net,23.881,TanhLayer,TanhLayer,0.1,0.090,7,80.9
row_net,16.667,TanhLayer,TanhLayer,0.1,0.090,7,82.5
col_net,14.667,TanhLayer,TanhLayer,0.1,0.090,7,83.8
class_net,26.866,TanhLayer,TanhLayer,0.1,0.090,8,91.6
row_net,14.667,TanhLayer,TanhLayer,0.1,0.090,8,93.3
col_net,19.333,TanhLayer,TanhLayer,0.1,0.090,8,94.6
class_net,20.896,TanhLayer,TanhLayer,0.1,0.090,9,102.0
row_net,14.000,TanhLayer,TanhLayer,0.1,0.090,9,103.7
col_net,16.667,TanhLayer,TanhLayer,0.1,0.090,9,104.9
class_net,24.378,TanhLayer,TanhLayer,0.1,0.090,10,113.7
row_net,9.333,TanhLayer,TanhLayer,0.1,0.090,10,115.4
col_net,14.667,TanhLayer,TanhLayer,0.1,0.090,10,116.7
class_net,24.876,TanhLayer,TanhLayer,0.188888888889,0.010,5,60.4
row_net,18.000,TanhLayer,TanhLayer,0.188888888889,0.010,5,62.0
col_net,19.333,TanhLayer,TanhLayer,0.188888888889,0.010,5,63.2
class_net,22.388,TanhLayer,TanhLayer,0.188888888889,0.010,6,69.7
row_net,18.000,TanhLayer,TanhLayer,0.188888888889,0.010,6,71.4
col_net,19.333,TanhLayer,TanhLayer,0.188888888889,0.010,6,72.6
class_net,27.861,TanhLayer,TanhLayer,0.188888888889,0.010,7,79.9
row_net,14.000,TanhLayer,TanhLayer,0.188888888889,0.010,7,81.6
col_net,23.333,TanhLayer,TanhLayer,0.188888888889,0.010,7,82.8
class_net,26.368,TanhLayer,TanhLayer,0.188888888889,0.010,8,90.4
row_net,19.333,TanhLayer,TanhLayer,0.188888888889,0.010,8,92.1
col_net,21.333,TanhLayer,TanhLayer,0.188888888889,0.010,8,93.3
class_net,23.881,TanhLayer,TanhLayer,0.188888888889,0.010,9,101.2
row_net,19.333,TanhLayer,TanhLayer,0.188888888889,0.010,9,102.9
col_net,24.667,TanhLayer,TanhLayer,0.188888888889,0.010,9,104.2
class_net,27.363,TanhLayer,TanhLayer,0.188888888889,0.010,10,110.1
row_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.010,10,111.9
col_net,19.333,TanhLayer,TanhLayer,0.188888888889,0.010,10,113.1
class_net,24.876,TanhLayer,TanhLayer,0.188888888889,0.019,5,59.8
row_net,14.000,TanhLayer,TanhLayer,0.188888888889,0.019,5,61.4
col_net,24.667,TanhLayer,TanhLayer,0.188888888889,0.019,5,62.7
class_net,20.398,TanhLayer,TanhLayer,0.188888888889,0.019,6,69.8
row_net,16.667,TanhLayer,TanhLayer,0.188888888889,0.019,6,71.5
col_net,14.667,TanhLayer,TanhLayer,0.188888888889,0.019,6,72.7
class_net,22.388,TanhLayer,TanhLayer,0.188888888889,0.019,7,80.0
row_net,18.000,TanhLayer,TanhLayer,0.188888888889,0.019,7,81.7
col_net,10.000,TanhLayer,TanhLayer,0.188888888889,0.019,7,82.9
class_net,23.881,TanhLayer,TanhLayer,0.188888888889,0.019,8,92.0
row_net,12.667,TanhLayer,TanhLayer,0.188888888889,0.019,8,93.7
col_net,13.333,TanhLayer,TanhLayer,0.188888888889,0.019,8,94.9
class_net,20.896,TanhLayer,TanhLayer,0.188888888889,0.019,9,102.1
row_net,18.667,TanhLayer,TanhLayer,0.188888888889,0.019,9,104.2
col_net,14.000,TanhLayer,TanhLayer,0.188888888889,0.019,9,105.4
class_net,27.861,TanhLayer,TanhLayer,0.188888888889,0.019,10,113.6
row_net,22.000,TanhLayer,TanhLayer,0.188888888889,0.019,10,115.3
col_net,11.333,TanhLayer,TanhLayer,0.188888888889,0.019,10,116.6
class_net,26.866,TanhLayer,TanhLayer,0.188888888889,0.028,5,60.1
row_net,13.333,TanhLayer,TanhLayer,0.188888888889,0.028,5,61.8
col_net,18.000,TanhLayer,TanhLayer,0.188888888889,0.028,5,63.0
class_net,25.373,TanhLayer,TanhLayer,0.188888888889,0.028,6,69.3
row_net,11.333,TanhLayer,TanhLayer,0.188888888889,0.028,6,71.0
col_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.028,6,72.2
class_net,23.881,TanhLayer,TanhLayer,0.188888888889,0.028,7,79.0
row_net,17.333,TanhLayer,TanhLayer,0.188888888889,0.028,7,80.7
col_net,10.667,TanhLayer,TanhLayer,0.188888888889,0.028,7,81.9
class_net,27.363,TanhLayer,TanhLayer,0.188888888889,0.028,8,91.4
row_net,17.333,TanhLayer,TanhLayer,0.188888888889,0.028,8,93.0
col_net,13.333,TanhLayer,TanhLayer,0.188888888889,0.028,8,94.3
class_net,24.378,TanhLayer,TanhLayer,0.188888888889,0.028,9,102.7
row_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.028,9,104.4
col_net,16.000,TanhLayer,TanhLayer,0.188888888889,0.028,9,105.7
class_net,22.388,TanhLayer,TanhLayer,0.188888888889,0.028,10,114.2
row_net,12.667,TanhLayer,TanhLayer,0.188888888889,0.028,10,115.9
col_net,7.333,TanhLayer,TanhLayer,0.188888888889,0.028,10,117.2
class_net,24.876,TanhLayer,TanhLayer,0.188888888889,0.037,5,59.9
row_net,13.333,TanhLayer,TanhLayer,0.188888888889,0.037,5,61.5
col_net,24.667,TanhLayer,TanhLayer,0.188888888889,0.037,5,62.8
class_net,25.373,TanhLayer,TanhLayer,0.188888888889,0.037,6,70.5
row_net,18.000,TanhLayer,TanhLayer,0.188888888889,0.037,6,72.2
col_net,14.667,TanhLayer,TanhLayer,0.188888888889,0.037,6,73.5
class_net,24.876,TanhLayer,TanhLayer,0.188888888889,0.037,7,80.0
row_net,18.667,TanhLayer,TanhLayer,0.188888888889,0.037,7,81.7
col_net,14.667,TanhLayer,TanhLayer,0.188888888889,0.037,7,83.0
class_net,26.368,TanhLayer,TanhLayer,0.188888888889,0.037,8,93.2
row_net,11.333,TanhLayer,TanhLayer,0.188888888889,0.037,8,94.9
col_net,17.333,TanhLayer,TanhLayer,0.188888888889,0.037,8,96.1
class_net,23.383,TanhLayer,TanhLayer,0.188888888889,0.037,9,102.0
row_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.037,9,103.7
col_net,19.333,TanhLayer,TanhLayer,0.188888888889,0.037,9,105.0
class_net,25.373,TanhLayer,TanhLayer,0.188888888889,0.037,10,113.3
row_net,20.000,TanhLayer,TanhLayer,0.188888888889,0.037,10,115.0
col_net,17.333,TanhLayer,TanhLayer,0.188888888889,0.037,10,116.3
class_net,24.876,TanhLayer,TanhLayer,0.188888888889,0.046,5,60.3
row_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.046,5,61.9
col_net,21.333,TanhLayer,TanhLayer,0.188888888889,0.046,5,63.2
class_net,26.866,TanhLayer,TanhLayer,0.188888888889,0.046,6,69.9
row_net,16.000,TanhLayer,TanhLayer,0.188888888889,0.046,6,71.6
col_net,13.333,TanhLayer,TanhLayer,0.188888888889,0.046,6,72.8
class_net,19.900,TanhLayer,TanhLayer,0.188888888889,0.046,7,81.2
row_net,18.667,TanhLayer,TanhLayer,0.188888888889,0.046,7,82.9
col_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.046,7,84.1
class_net,24.378,TanhLayer,TanhLayer,0.188888888889,0.046,8,90.4
row_net,16.000,TanhLayer,TanhLayer,0.188888888889,0.046,8,92.1
col_net,16.667,TanhLayer,TanhLayer,0.188888888889,0.046,8,93.4
class_net,29.353,TanhLayer,TanhLayer,0.188888888889,0.046,9,104.2
row_net,19.333,TanhLayer,TanhLayer,0.188888888889,0.046,9,105.9
col_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.046,9,107.2
class_net,27.363,TanhLayer,TanhLayer,0.188888888889,0.046,10,114.1
row_net,20.000,TanhLayer,TanhLayer,0.188888888889,0.046,10,115.8
col_net,17.333,TanhLayer,TanhLayer,0.188888888889,0.046,10,117.1
class_net,25.871,TanhLayer,TanhLayer,0.188888888889,0.054,5,60.6
row_net,19.333,TanhLayer,TanhLayer,0.188888888889,0.054,5,62.2
col_net,14.667,TanhLayer,TanhLayer,0.188888888889,0.054,5,63.4
class_net,26.866,TanhLayer,TanhLayer,0.188888888889,0.054,6,71.1
row_net,18.667,TanhLayer,TanhLayer,0.188888888889,0.054,6,72.7
col_net,25.333,TanhLayer,TanhLayer,0.188888888889,0.054,6,74.0
class_net,24.378,TanhLayer,TanhLayer,0.188888888889,0.054,7,81.1
row_net,12.667,TanhLayer,TanhLayer,0.188888888889,0.054,7,82.8
col_net,18.000,TanhLayer,TanhLayer,0.188888888889,0.054,7,84.0
class_net,28.358,TanhLayer,TanhLayer,0.188888888889,0.054,8,92.2
row_net,18.667,TanhLayer,TanhLayer,0.188888888889,0.054,8,93.9
col_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.054,8,95.1
class_net,23.383,TanhLayer,TanhLayer,0.188888888889,0.054,9,103.8
row_net,16.000,TanhLayer,TanhLayer,0.188888888889,0.054,9,105.5
col_net,18.667,TanhLayer,TanhLayer,0.188888888889,0.054,9,106.8
class_net,26.866,TanhLayer,TanhLayer,0.188888888889,0.054,10,113.9
row_net,18.000,TanhLayer,TanhLayer,0.188888888889,0.054,10,115.6
col_net,20.667,TanhLayer,TanhLayer,0.188888888889,0.054,10,116.9
class_net,25.373,TanhLayer,TanhLayer,0.188888888889,0.063,5,60.6
row_net,12.000,TanhLayer,TanhLayer,0.188888888889,0.063,5,62.3
col_net,16.000,TanhLayer,TanhLayer,0.188888888889,0.063,5,63.5
class_net,26.368,TanhLayer,TanhLayer,0.188888888889,0.063,6,70.4
row_net,16.667,TanhLayer,TanhLayer,0.188888888889,0.063,6,72.1
col_net,18.000,TanhLayer,TanhLayer,0.188888888889,0.063,6,73.4
class_net,28.856,TanhLayer,TanhLayer,0.188888888889,0.063,7,81.4
row_net,18.667,TanhLayer,TanhLayer,0.188888888889,0.063,7,83.1
col_net,11.333,TanhLayer,TanhLayer,0.188888888889,0.063,7,84.4
class_net,28.358,TanhLayer,TanhLayer,0.188888888889,0.063,8,91.0
row_net,17.333,TanhLayer,TanhLayer,0.188888888889,0.063,8,92.7
col_net,22.000,TanhLayer,TanhLayer,0.188888888889,0.063,8,94.0
class_net,24.876,TanhLayer,TanhLayer,0.188888888889,0.063,9,103.3
row_net,14.000,TanhLayer,TanhLayer,0.188888888889,0.063,9,105.0
col_net,16.667,TanhLayer,TanhLayer,0.188888888889,0.063,9,106.3
class_net,28.856,TanhLayer,TanhLayer,0.188888888889,0.063,10,113.5
row_net,14.000,TanhLayer,TanhLayer,0.188888888889,0.063,10,115.2
col_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.063,10,116.5
class_net,27.363,TanhLayer,TanhLayer,0.188888888889,0.072,5,60.1
row_net,18.667,TanhLayer,TanhLayer,0.188888888889,0.072,5,61.8
col_net,12.667,TanhLayer,TanhLayer,0.188888888889,0.072,5,63.0
class_net,26.866,TanhLayer,TanhLayer,0.188888888889,0.072,6,71.0
row_net,19.333,TanhLayer,TanhLayer,0.188888888889,0.072,6,72.6
col_net,14.667,TanhLayer,TanhLayer,0.188888888889,0.072,6,73.9
class_net,23.881,TanhLayer,TanhLayer,0.188888888889,0.072,7,81.4
row_net,14.667,TanhLayer,TanhLayer,0.188888888889,0.072,7,83.1
col_net,16.667,TanhLayer,TanhLayer,0.188888888889,0.072,7,84.4
class_net,21.891,TanhLayer,TanhLayer,0.188888888889,0.072,8,93.1
row_net,19.333,TanhLayer,TanhLayer,0.188888888889,0.072,8,94.8
col_net,14.667,TanhLayer,TanhLayer,0.188888888889,0.072,8,96.0
class_net,20.896,TanhLayer,TanhLayer,0.188888888889,0.072,9,103.3
row_net,14.667,TanhLayer,TanhLayer,0.188888888889,0.072,9,105.0
col_net,25.333,TanhLayer,TanhLayer,0.188888888889,0.072,9,106.3
class_net,19.900,TanhLayer,TanhLayer,0.188888888889,0.072,10,113.8
row_net,17.333,TanhLayer,TanhLayer,0.188888888889,0.072,10,115.5
col_net,24.000,TanhLayer,TanhLayer,0.188888888889,0.072,10,116.8
class_net,25.871,TanhLayer,TanhLayer,0.188888888889,0.081,5,60.4
row_net,18.667,TanhLayer,TanhLayer,0.188888888889,0.081,5,62.1
col_net,10.667,TanhLayer,TanhLayer,0.188888888889,0.081,5,63.3
class_net,26.368,TanhLayer,TanhLayer,0.188888888889,0.081,6,70.5
row_net,14.667,TanhLayer,TanhLayer,0.188888888889,0.081,6,72.2
col_net,16.667,TanhLayer,TanhLayer,0.188888888889,0.081,6,73.5
class_net,24.378,TanhLayer,TanhLayer,0.188888888889,0.081,7,79.8
row_net,14.667,TanhLayer,TanhLayer,0.188888888889,0.081,7,81.5
col_net,10.667,TanhLayer,TanhLayer,0.188888888889,0.081,7,82.8
class_net,24.876,TanhLayer,TanhLayer,0.188888888889,0.081,8,89.3
row_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.081,8,91.5
col_net,20.667,TanhLayer,TanhLayer,0.188888888889,0.081,8,93.2
class_net,25.871,TanhLayer,TanhLayer,0.188888888889,0.081,9,102.7
row_net,12.000,TanhLayer,TanhLayer,0.188888888889,0.081,9,104.4
col_net,14.000,TanhLayer,TanhLayer,0.188888888889,0.081,9,105.7
class_net,25.871,TanhLayer,TanhLayer,0.188888888889,0.081,10,114.4
row_net,12.000,TanhLayer,TanhLayer,0.188888888889,0.081,10,116.1
col_net,22.667,TanhLayer,TanhLayer,0.188888888889,0.081,10,117.4
class_net,26.866,TanhLayer,TanhLayer,0.188888888889,0.090,5,60.0
row_net,16.667,TanhLayer,TanhLayer,0.188888888889,0.090,5,61.6
col_net,14.000,TanhLayer,TanhLayer,0.188888888889,0.090,5,62.8
class_net,26.368,TanhLayer,TanhLayer,0.188888888889,0.090,6,70.7
row_net,12.000,TanhLayer,TanhLayer,0.188888888889,0.090,6,72.8
col_net,24.667,TanhLayer,TanhLayer,0.188888888889,0.090,6,74.0
class_net,25.871,TanhLayer,TanhLayer,0.188888888889,0.090,7,81.5
row_net,14.667,TanhLayer,TanhLayer,0.188888888889,0.090,7,83.2
col_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.090,7,84.5
class_net,28.358,TanhLayer,TanhLayer,0.188888888889,0.090,8,93.1
row_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.090,8,94.8
col_net,20.000,TanhLayer,TanhLayer,0.188888888889,0.090,8,96.0
class_net,27.363,TanhLayer,TanhLayer,0.188888888889,0.090,9,103.1
row_net,15.333,TanhLayer,TanhLayer,0.188888888889,0.090,9,104.8
col_net,24.667,TanhLayer,TanhLayer,0.188888888889,0.090,9,106.1
class_net,24.876,TanhLayer,TanhLayer,0.188888888889,0.090,10,114.9
row_net,17.333,TanhLayer,TanhLayer,0.188888888889,0.090,10,116.6
col_net,10.667,TanhLayer,TanhLayer,0.188888888889,0.090,10,117.9
class_net,28.856,TanhLayer,TanhLayer,0.277777777778,0.010,5,60.8
row_net,17.333,TanhLayer,TanhLayer,0.277777777778,0.010,5,62.4
col_net,24.000,TanhLayer,TanhLayer,0.277777777778,0.010,5,63.7
class_net,22.388,TanhLayer,TanhLayer,0.277777777778,0.010,6,70.1
row_net,23.333,TanhLayer,TanhLayer,0.277777777778,0.010,6,71.8
col_net,23.333,TanhLayer,TanhLayer,0.277777777778,0.010,6,73.1
class_net,25.871,TanhLayer,TanhLayer,0.277777777778,0.010,7,80.6
row_net,14.000,TanhLayer,TanhLayer,0.277777777778,0.010,7,82.3
col_net,11.333,TanhLayer,TanhLayer,0.277777777778,0.010,7,83.5
class_net,24.876,TanhLayer,TanhLayer,0.277777777778,0.010,8,92.4
row_net,15.333,TanhLayer,TanhLayer,0.277777777778,0.010,8,94.1
col_net,16.667,TanhLayer,TanhLayer,0.277777777778,0.010,8,95.4
